2020-06-20 00:31:28,350 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:31:33,339 | INFO  | restartedMain:o.s.b.a.w.s.WelcomePageHandlerMapping:58 | Adding welcome page template: index
2020-06-20 00:31:33,608 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-1 - Starting...
2020-06-20 00:31:33,798 | INFO  | restartedMain:o.s.b.d.a.OptionalLiveReloadServer:58 | LiveReload server is running on port 35729
2020-06-20 00:31:33,825 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8080"]
2020-06-20 00:31:33,865 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:220 | Tomcat started on port(s): 8080 (http) with context path ''
2020-06-20 00:31:33,918 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:49 | Triggering deferred initialization of Spring Data repositories…
2020-06-20 00:31:33,919 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:53 | Spring Data repositories initialized!
2020-06-20 00:31:34,016 | INFO  | restartedMain:c.z.BlogApplication:61 | Started BlogApplication in 7.108 seconds (JVM running for 10.28)
2020-06-20 00:31:34,134 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-1 - Start completed.
2020-06-20 00:31:34,187 | INFO  | task-1:o.h.d.Dialect:172 | HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
2020-06-20 00:31:34,657 | INFO  | task-1:o.h.e.t.j.p.i.JtaPlatformInitiator:52 | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-06-20 00:31:34,697 | INFO  | task-1:o.s.o.j.LocalContainerEntityManagerFactoryBean:416 | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:31:58,963 | INFO  | http-nio-8080-exec-1:o.a.c.c.C.[.[.[/]:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-20 00:31:58,963 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:525 | Initializing Servlet 'dispatcherServlet'
2020-06-20 00:31:58,969 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:547 | Completed initialization in 5 ms
2020-06-20 00:32:36,127 | INFO  | Thread-186:o.s.o.j.LocalContainerEntityManagerFactoryBean:598 | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:32:36,130 | INFO  | Thread-186:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-20 00:32:36,132 | INFO  | Thread-186:c.z.h.HikariDataSource:350 | HikariPool-1 - Shutdown initiated...
2020-06-20 00:32:36,163 | INFO  | Thread-186:c.z.h.HikariDataSource:352 | HikariPool-1 - Shutdown completed.
2020-06-20 00:32:36,361 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:32:36,361 | INFO  | restartedMain:c.z.BlogApplication:655 | The following profiles are active: dev
2020-06-20 00:32:36,629 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:127 | Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-06-20 00:32:36,631 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:187 | Finished Spring Data repository scanning in 1ms. Found 0 JPA repository interfaces.
2020-06-20 00:32:36,759 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2020-06-20 00:32:36,759 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2020-06-20 00:32:36,760 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-06-20 00:32:36,760 | INFO  | restartedMain:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-06-20 00:32:36,800 | INFO  | restartedMain:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2020-06-20 00:32:36,801 | INFO  | restartedMain:o.s.b.w.s.c.ServletWebServerApplicationContext:285 | Root WebApplicationContext: initialization completed in 438 ms
2020-06-20 00:32:36,843 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-06-20 00:32:36,846 | INFO  | task-1:o.h.j.i.u.LogHelper:31 | HHH000204: Processing PersistenceUnitInfo [name: default]
2020-06-20 00:32:36,852 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-2 - Starting...
2020-06-20 00:32:36,863 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-2 - Start completed.
2020-06-20 00:32:36,863 | INFO  | task-1:o.h.d.Dialect:172 | HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
2020-06-20 00:32:36,872 | INFO  | task-1:o.h.e.t.j.p.i.JtaPlatformInitiator:52 | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-06-20 00:32:36,873 | INFO  | task-1:o.s.o.j.LocalContainerEntityManagerFactoryBean:416 | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:32:36,919 | INFO  | restartedMain:o.s.b.a.w.s.WelcomePageHandlerMapping:58 | Adding welcome page template: index
2020-06-20 00:32:36,929 | INFO  | task-2:o.s.b.d.a.OptionalLiveReloadServer:58 | LiveReload server is running on port 35729
2020-06-20 00:32:37,000 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8080"]
2020-06-20 00:32:37,005 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:220 | Tomcat started on port(s): 8080 (http) with context path ''
2020-06-20 00:32:37,006 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:49 | Triggering deferred initialization of Spring Data repositories…
2020-06-20 00:32:37,006 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:53 | Spring Data repositories initialized!
2020-06-20 00:32:37,012 | INFO  | restartedMain:c.z.BlogApplication:61 | Started BlogApplication in 0.699 seconds (JVM running for 73.276)
2020-06-20 00:32:37,013 | INFO  | restartedMain:o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 | Condition evaluation unchanged
2020-06-20 00:32:47,836 | INFO  | http-nio-8080-exec-1:o.a.c.c.C.[.[.[/]:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-20 00:32:47,836 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:525 | Initializing Servlet 'dispatcherServlet'
2020-06-20 00:32:47,840 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:547 | Completed initialization in 3 ms
2020-06-20 00:33:21,939 | INFO  | Thread-189:o.s.o.j.LocalContainerEntityManagerFactoryBean:598 | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:33:21,940 | INFO  | Thread-189:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-20 00:33:21,940 | INFO  | Thread-189:c.z.h.HikariDataSource:350 | HikariPool-2 - Shutdown initiated...
2020-06-20 00:33:21,944 | INFO  | Thread-189:c.z.h.HikariDataSource:352 | HikariPool-2 - Shutdown completed.
2020-06-20 00:33:22,168 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:33:22,169 | INFO  | restartedMain:c.z.BlogApplication:655 | The following profiles are active: dev
2020-06-20 00:33:22,420 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:127 | Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-06-20 00:33:22,421 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:187 | Finished Spring Data repository scanning in 1ms. Found 0 JPA repository interfaces.
2020-06-20 00:33:22,578 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2020-06-20 00:33:22,579 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2020-06-20 00:33:22,579 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-06-20 00:33:22,580 | INFO  | restartedMain:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-06-20 00:33:22,627 | INFO  | restartedMain:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2020-06-20 00:33:22,628 | INFO  | restartedMain:o.s.b.w.s.c.ServletWebServerApplicationContext:285 | Root WebApplicationContext: initialization completed in 456 ms
2020-06-20 00:33:22,680 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-06-20 00:33:22,684 | INFO  | task-1:o.h.j.i.u.LogHelper:31 | HHH000204: Processing PersistenceUnitInfo [name: default]
2020-06-20 00:33:22,690 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-3 - Starting...
2020-06-20 00:33:22,696 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-3 - Start completed.
2020-06-20 00:33:22,696 | INFO  | task-1:o.h.d.Dialect:172 | HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
2020-06-20 00:33:22,705 | INFO  | task-1:o.h.e.t.j.p.i.JtaPlatformInitiator:52 | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-06-20 00:33:22,705 | INFO  | task-1:o.s.o.j.LocalContainerEntityManagerFactoryBean:416 | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:33:22,715 | INFO  | task-2:o.s.b.d.a.OptionalLiveReloadServer:58 | LiveReload server is running on port 35729
2020-06-20 00:33:22,753 | INFO  | restartedMain:o.s.b.a.w.s.WelcomePageHandlerMapping:58 | Adding welcome page template: index
2020-06-20 00:33:22,801 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8080"]
2020-06-20 00:33:22,803 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:220 | Tomcat started on port(s): 8080 (http) with context path ''
2020-06-20 00:33:22,804 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:49 | Triggering deferred initialization of Spring Data repositories…
2020-06-20 00:33:22,805 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:53 | Spring Data repositories initialized!
2020-06-20 00:33:22,808 | INFO  | restartedMain:c.z.BlogApplication:61 | Started BlogApplication in 0.699 seconds (JVM running for 119.073)
2020-06-20 00:33:22,810 | INFO  | restartedMain:o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 | Condition evaluation unchanged
2020-06-20 00:33:23,609 | INFO  | http-nio-8080-exec-1:o.a.c.c.C.[.[.[/]:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-20 00:33:23,610 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:525 | Initializing Servlet 'dispatcherServlet'
2020-06-20 00:33:23,612 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:547 | Completed initialization in 2 ms
2020-06-20 00:50:50,601 | INFO  | Thread-374:o.s.o.j.LocalContainerEntityManagerFactoryBean:598 | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:50:50,602 | INFO  | Thread-374:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-20 00:50:50,604 | INFO  | Thread-374:c.z.h.HikariDataSource:350 | HikariPool-3 - Shutdown initiated...
2020-06-20 00:50:50,616 | INFO  | Thread-374:c.z.h.HikariDataSource:352 | HikariPool-3 - Shutdown completed.
2020-06-20 00:50:50,817 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:50:50,817 | INFO  | restartedMain:c.z.BlogApplication:655 | The following profiles are active: dev
2020-06-20 00:50:51,055 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:127 | Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-06-20 00:50:51,061 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:187 | Finished Spring Data repository scanning in 4ms. Found 0 JPA repository interfaces.
2020-06-20 00:50:51,229 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2020-06-20 00:50:51,229 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2020-06-20 00:50:51,229 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-06-20 00:50:51,230 | INFO  | restartedMain:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-06-20 00:50:51,265 | INFO  | restartedMain:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2020-06-20 00:50:51,266 | INFO  | restartedMain:o.s.b.w.s.c.ServletWebServerApplicationContext:285 | Root WebApplicationContext: initialization completed in 447 ms
2020-06-20 00:50:51,302 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-06-20 00:50:51,308 | INFO  | task-1:o.h.j.i.u.LogHelper:31 | HHH000204: Processing PersistenceUnitInfo [name: default]
2020-06-20 00:50:51,312 | INFO  | restartedMain:o.s.o.j.LocalContainerEntityManagerFactoryBean:598 | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:50:51,313 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-4 - Starting...
2020-06-20 00:50:51,318 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-4 - Start completed.
2020-06-20 00:50:51,319 | INFO  | task-1:o.h.d.Dialect:172 | HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
2020-06-20 00:50:51,327 | INFO  | task-1:o.h.e.t.j.p.i.JtaPlatformInitiator:52 | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-06-20 00:50:51,328 | INFO  | task-1:o.s.o.j.LocalContainerEntityManagerFactoryBean:416 | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:50:51,334 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-20 00:50:51,335 | INFO  | restartedMain:c.z.h.HikariDataSource:350 | HikariPool-4 - Shutdown initiated...
2020-06-20 00:50:51,338 | INFO  | restartedMain:c.z.h.HikariDataSource:352 | HikariPool-4 - Shutdown completed.
2020-06-20 00:50:51,339 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2020-06-20 00:50:51,348 | INFO  | restartedMain:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-06-20 00:51:15,314 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:51:15,314 | INFO  | restartedMain:c.z.BlogApplication:655 | The following profiles are active: dev
2020-06-20 00:51:15,554 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:127 | Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-06-20 00:51:15,555 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:187 | Finished Spring Data repository scanning in 1ms. Found 0 JPA repository interfaces.
2020-06-20 00:51:15,687 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2020-06-20 00:51:15,688 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2020-06-20 00:51:15,689 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-06-20 00:51:15,689 | INFO  | restartedMain:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-06-20 00:51:15,717 | INFO  | restartedMain:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2020-06-20 00:51:15,718 | INFO  | restartedMain:o.s.b.w.s.c.ServletWebServerApplicationContext:285 | Root WebApplicationContext: initialization completed in 401 ms
2020-06-20 00:51:15,757 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-06-20 00:51:15,761 | INFO  | task-1:o.h.j.i.u.LogHelper:31 | HHH000204: Processing PersistenceUnitInfo [name: default]
2020-06-20 00:51:15,764 | INFO  | restartedMain:o.s.o.j.LocalContainerEntityManagerFactoryBean:598 | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:51:15,765 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-5 - Starting...
2020-06-20 00:51:15,770 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-5 - Start completed.
2020-06-20 00:51:15,771 | INFO  | task-1:o.h.d.Dialect:172 | HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
2020-06-20 00:51:15,778 | INFO  | task-1:o.h.e.t.j.p.i.JtaPlatformInitiator:52 | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-06-20 00:51:15,779 | INFO  | task-1:o.s.o.j.LocalContainerEntityManagerFactoryBean:416 | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:51:15,779 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-20 00:51:15,780 | INFO  | restartedMain:c.z.h.HikariDataSource:350 | HikariPool-5 - Shutdown initiated...
2020-06-20 00:51:15,781 | INFO  | restartedMain:c.z.h.HikariDataSource:352 | HikariPool-5 - Shutdown completed.
2020-06-20 00:51:15,782 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2020-06-20 00:51:15,788 | INFO  | restartedMain:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-06-20 00:54:52,269 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:54:52,270 | INFO  | restartedMain:c.z.BlogApplication:655 | The following profiles are active: dev
2020-06-20 00:54:52,503 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:127 | Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-06-20 00:54:52,505 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:187 | Finished Spring Data repository scanning in 1ms. Found 0 JPA repository interfaces.
2020-06-20 00:54:52,688 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2020-06-20 00:54:52,688 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2020-06-20 00:54:52,689 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-06-20 00:54:52,689 | INFO  | restartedMain:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-06-20 00:54:52,719 | INFO  | restartedMain:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2020-06-20 00:54:52,720 | INFO  | restartedMain:o.s.b.w.s.c.ServletWebServerApplicationContext:285 | Root WebApplicationContext: initialization completed in 398 ms
2020-06-20 00:54:52,753 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-06-20 00:54:52,756 | INFO  | task-1:o.h.j.i.u.LogHelper:31 | HHH000204: Processing PersistenceUnitInfo [name: default]
2020-06-20 00:54:52,762 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-6 - Starting...
2020-06-20 00:54:52,767 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-6 - Start completed.
2020-06-20 00:54:52,768 | INFO  | task-1:o.h.d.Dialect:172 | HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
2020-06-20 00:54:52,778 | INFO  | task-1:o.h.e.t.j.p.i.JtaPlatformInitiator:52 | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-06-20 00:54:52,778 | INFO  | task-1:o.s.o.j.LocalContainerEntityManagerFactoryBean:416 | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:54:52,829 | INFO  | task-2:o.s.b.d.a.OptionalLiveReloadServer:58 | LiveReload server is running on port 35729
2020-06-20 00:54:52,833 | INFO  | restartedMain:o.s.b.a.w.s.WelcomePageHandlerMapping:58 | Adding welcome page template: index
2020-06-20 00:54:52,893 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8080"]
2020-06-20 00:54:52,896 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:220 | Tomcat started on port(s): 8080 (http) with context path ''
2020-06-20 00:54:52,896 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:49 | Triggering deferred initialization of Spring Data repositories…
2020-06-20 00:54:52,897 | INFO  | restartedMain:o.s.d.r.c.DeferredRepositoryInitializationListener:53 | Spring Data repositories initialized!
2020-06-20 00:54:52,901 | INFO  | restartedMain:c.z.BlogApplication:61 | Started BlogApplication in 0.662 seconds (JVM running for 1409.166)
2020-06-20 00:54:52,903 | INFO  | restartedMain:o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 | Condition evaluation unchanged
2020-06-20 00:55:32,162 | INFO  | Thread-559:o.s.o.j.LocalContainerEntityManagerFactoryBean:598 | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-06-20 00:55:32,163 | INFO  | Thread-559:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-20 00:55:32,163 | INFO  | Thread-559:c.z.h.HikariDataSource:350 | HikariPool-6 - Shutdown initiated...
2020-06-20 00:55:32,166 | INFO  | Thread-559:c.z.h.HikariDataSource:352 | HikariPool-6 - Shutdown completed.
2020-06-20 00:55:32,338 | INFO  | restartedMain:c.z.BlogApplication:55 | Starting BlogApplication on zzy with PID 23840 (D:\Java\JAVA_Projects\blog\target\classes started by zzy in D:\Java\JAVA_Projects\blog)
2020-06-20 00:55:32,339 | INFO  | restartedMain:c.z.BlogApplication:655 | The following profiles are active: dev
2020-06-20 00:55:32,568 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:127 | Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-06-20 00:55:32,571 | INFO  | restartedMain:o.s.d.r.c.RepositoryConfigurationDelegate:187 | Finished Spring Data repository scanning in 2ms. Found 0 JPA repository interfaces.
2020-06-20 00:55:32,697 | INFO  | restartedMain:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2020-06-20 00:55:32,697 | INFO  | restartedMain:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2020-06-20 00:55:32,698 | INFO  | restartedMain:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-06-20 00:55:32,698 | INFO  | restartedMain:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-06-20 00:55:32,722 | INFO  | restartedMain:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2020-06-20 00:55:32,722 | INFO  | restartedMain:o.s.b.w.s.c.ServletWebServerApplicationContext:285 | Root WebApplicationContext: initialization completed in 382 ms
2020-06-20 00:55:32,763 | INFO  | restartedMain:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-06-20 00:55:32,767 | INFO  | task-1:o.h.j.i.u.LogHelper:31 | HHH000204: Processing PersistenceUnitInfo [name: default]
2020-06-20 00:55:32,772 | INFO  | task-1:c.z.h.HikariDataSource:110 | HikariPool-7 - Starting...
2020-06-20 00:55:32,778 | INFO  | task-1:c.z.h.HikariDataSource:123 | HikariPool-7 - Start completed.
